,MSW__8,MSW__2,MSW__3,DDE_MW,MSW__6,Cougar__21,formula_H,MSW__9,Hopp_woods,Calculate_mw,DDE_IT,DDE_CF,DDE_WI,Ez__9,Ez__12,Z5__61,Length,MSW__17,MSW__22,Cougar__25,Cougar__24,Z3__6,MSW__11,DDE_ME,MSW__20,Ez__1,MSW__18,Boman_Index,QSO3_G2,QSO3_SC_L,DDE_PM,DDE_MP,Ez__14,DDE_NW,Aliphatic_Index,QSO3_SC_S,DDE_TM,DDE_EW,MSW__4,Cougar__23,DDE_AC,CTDD_polarizability.3.residue100,Z5__6,Ez__11,CTDD_normwaalsvolume.3.residue100,QSO3_SC2,QSO3_SC3,DDE_QC,OVPC_Aliphatic,MSW__19,MSW__5,DDE_CN,MSW__13,DDE_YL,DDE_PF,DDE_MH,DDE_MY,DDE_WD,DDE_HC,QSO3_G3,DDE_HI,DDE_YW,DDE_FA,DDE_MF,DDE_HR,DDE_HN,QSO3_SC1,DDE_CM,Cougar__6,MSW__10,DDE_WK,DDE_IH,QSO3_G1,DDE_WC,DDE_RQ,DDE_WL,DDE_FW,DDE_AH,DDE_CA,DDE_VW,DDE_WW,DDE_WS,DDE_CY,DDE_CW,DDE_WH,DDE_CK,DDE_MN,DDE_VY,DDE_TH,Ez__8,DDE_QW,DDE_CC,DDE_MC,DDE_HH,DDE_CQ,DDE_PW,DDE_AR,DDE_SM,DDE_YQ,DDE_WE,DDE_CR,DDE_WA,CTDD_hydrophobicity_PRAM900101.1.residue100,DDE_NA,DDE_WV,MSW__7,DDE_MK,DDE_CV,CTDD_hydrophobicity_PRAM900101.1.residue75,DDE_FI,DDE_WF,DDE_NM,Ez__10,DDE_LM,DDE_EL,DDE_DQ,DDE_TI,DDE_QG,DDE_HG,DDE_YG,DDE_CI,DDE_TQ,DDE_DH,DDE_YI,MSW__21,DDE_IM,DDE_DC,DDE_YE,MSW__14,Z5__31,DDE_AM,Ez__7,DDE_EQ,DDE_TP,DDE_YA,Ez__15,Z5__64,ABHPRK__56,DDE_NP,Cougar__22,DDE_ID,DDE_PY,DDE_DA,DDE_HA,DDE_PC,DDE_QI,MSW__12,DDE_MM,DDE_FQ,DDE_EH,y,MotifBitVec_FATP,MotifBitVec_AEEA,MotifBitVec_ALQP,MotifBitVec_AVI,MotifBitVec_LMK,MotifBitVec_SLADTN,MotifBitVec_VFGI,MotifBitVec_RLAE,MotifBitVec_LLD,MotifBitVec_IPRHL,MotifBitVec_ALAG
T000972positive,0.432134465,0.179953297,-0.12789592,-1,0.051311749,-1.631597564,0.857142857,0.765286998,0.33271008,0.940456737,-1,-1,-1,1.399473607,1.607349772,0.967218704,1,-0.420877427,0.349132532,-2.532739153,-2.22183332,0.853826448,-0.548883939,-1,-0.322240654,1.991008213,-1.114111629,1.65226978,0.805355304,-0.33092506,-1,-1,1.11845401,-1,-0.581794195,0,-1,-1,-0.414106089,-1.849222767,-1,0.345714286,0.843183367,1.52631287,0.345714286,0.805355304,0.148353828,-1,-0.409090909,-0.779169284,-0.529803803,-1,-0.483793587,-1,-1,-1,-1,-1,-1,0.148353828,-1,-1,-1,-1,-1,-1,0.647346632,-1,-1.999486539,0.660238048,-1,-1,0.647346632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1806.298111,-1,-1,-1,1.437225729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.275,-1,-1,-0.247971915,-1,-1,0.151515152,-1,-1,-1,1.721355702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.520410016,-1,-1,-1,-0.462967989,-1.780690076,-1,1.699022549,-1,-1,-1,1.245452112,0.106256664,-0.782608696,-1,-1.824170456,-1,-1,-1,-1,-1,-1,-0.189031609,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000903positive,0.570711536,0.102353332,-0.728870868,-1,0.288950928,-0.782318767,0.5,0.676334291,0.425949214,0.275311626,-1,-1,-1,0.69892493,1.012840728,0.825804911,1,-0.240094629,-0.655434591,-0.747299347,-0.609320364,0.333987394,-0.865332654,-1,-2.111769704,0.990888872,-0.502505825,0.517639429,0.088568486,0.234594135,-1,-1,0.382726092,-1,0,0.795358216,-1,-1,0.012757345,-0.757583467,-1,0.062857143,0.372177689,0.463844616,0.062857143,0.088568486,1.065450218,-1,0,-1.100150195,-0.093385947,-1,0.439104559,-1,-1,-1,-1,-1,-1,1.065450218,-1,-1,-1,-1,-1,-1,0.328189688,-1,-0.371444447,0.351538299,-1,-1,0.328189688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.11612129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05,-1,-1,-0.606528054,-1,-1,0.424242424,-1,-1,-1,0.933813911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.843124139,-1,-1,-1,-0.610499787,-0.289395992,-1,0.90071197,-1,-1,-1,1.427948137,-2.134596982,-0.391304348,-1,-0.893521495,-1,-1,-1,-1,-1,-1,-0.138104422,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000929positive,-0.61375522,0.163765331,-0.378403318,0,-0.453457752,-0.647847424,0.857142857,0.084230009,1.146951306,0.378435318,0,0,0,-0.260223903,-0.133124429,-0.25377522,0,0.588796186,1.441641783,-0.225329046,-0.274379447,1.550286896,0.021790584,0,0.263344932,1.007663126,0.543394888,1.032641591,0.743563337,-0.242753931,0,0,-0.122968288,0,0.273087071,0,0,0,-0.270746886,-0.210064628,0,0.628571429,1.671533345,0.658667294,0.628571429,0.743563337,-0.23086077,0,0.590909091,0.51553201,-0.355555258,0,-0.634975971,0,0,0,0,0,0,-0.23086077,0,0,0,0,0,0,-0.094843809,0,-1.68991703,0.429967447,0,0,-0.094843809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395759035,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,-0.415896428,0,0,1.212121212,0,0,0,-0.076537015,0,0,0,0,0,0,0,0,0,0,0,0.331798831,0,0,0,-2.031310012,-1.284464877,0,-0.232860783,0,0,0,-0.015470113,-0.209767567,0.173913043,0,-0.487867958,0,0,0,0,0,0,-1.451569335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000913positive,0.248040894,0.198905843,-0.624486579,0,-0.131666648,-0.558266623,0.571428571,0.515529427,0.066965055,0.313341526,0,0,0,0.545912817,0.427637694,-0.016224367,0,-0.967764655,0.667864405,-1.181577768,-0.262042315,1.435962776,-0.783434688,0,-0.904805254,0.96768034,0.15601571,0.840683096,-0.714727085,0.273579827,0,0,0.294223416,0,0.536939314,0,0,0,-0.667386688,-0.671474946,0,0.314285714,1.525624874,0.464454845,0.314285714,-0.714727085,0.337167791,0,0.590909091,-0.232276505,-0.372833068,0,-0.588228459,0,0,0,0,0,0,0.337167791,0,0,0,0,0,0,1.639442981,0,-1.23283062,0.501136038,0,0,1.639442981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057259983,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.6812221,0,0,0.303030303,0,0,0,0.561766237,0,0,0,0,0,0,0,0,0,0,0,1.390276465,0,0,0,0.11338485,-0.478289358,0,0.60199191,0,0,0,0.855902094,0.142359063,0.608695652,0,-0.525159623,0,0,0,0,0,0,-0.896113208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000819positive,-0.194982657,-0.225603469,-0.239780386,-1,2.064533048,-0.758530694,0.5,1.689276257,-0.709322332,1.940200143,-1,-1,-1,0.34499756,0.327782954,0.659447088,1,-1.594328265,1.058936846,-0.42880132,-1.209724662,-0.397510942,-1.291369644,-1,-1.819516373,0.644140909,-0.905953713,1.026588846,0.372811535,-0.860745148,-1,-1,0.067242373,-1,-1.044854881,0,-1,-1,1.008167206,-0.796978406,-1,0.628571429,-1.012048465,0.643826326,0.628571429,0.372811535,-0.43395478,-1,-0.818181818,0.124241514,-0.542118838,-1,-0.99730239,-1,-1,-1,-1,-1,-1,-0.43395478,-1,-1,-1,-1,-1,-1,1.392547986,-1,-0.900311095,0.907613816,-1,-1,1.392547986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.387814477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05,-1,-1,2.221264507,-1,-1,0.424242424,-1,-1,-1,0.468880253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.314663393,-1,-1,1806.298111,-1.810920385,-0.135447191,-1,0.494847681,-1,-1,-1,0.681586853,-0.192050963,-0.782608696,-1,-0.74778756,-1,-1,-1,-1,-1,-1,-0.11184046,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000599positive,-0.689238214,-0.069561913,0.650081714,0,-0.017209541,0.278528924,-0.928571429,0.889587685,0.044188665,-0.763271976,0,0,0,0.353317817,-0.142462767,-0.314897142,0,-0.455412287,-0.41179356,-0.293199034,0.28926222,-0.786646141,0.684863887,0,-0.526669634,-0.492732868,-0.018440448,-0.266536965,-0.389289392,-0.113670492,0,0,0.151227486,0,-0.360158311,0,0,0,-0.082285522,-0.078683058,0,-1.885714286,-0.707910235,0.145576839,-1.885714286,-0.389289392,-0.343514478,0,-0.318181818,-0.551892005,-0.267181102,0,0.503631399,638.9763749,0,0,0,0,0,-0.343514478,0,0,0,0,0,0,-0.459164471,0,0.523908339,-0.164415074,0,0,-0.459164471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187981364,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0.593880809,0,0,-0.303030303,0,0,0,0.006775074,0,0,0,0,0,0,0,0,0,0,0,-0.41070859,0,0,0,-0.137489965,0.257194606,0,0.058098986,0,0,0,0.168410193,-0.322264361,-0.695652174,0,0.4041046,0,0,0,0,0,0,0.538615028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000830positive,0.320937542,0.37431543,-0.948208216,-1,0.852538817,0.349958891,0.142857143,0.398510928,-0.102561861,0.453738842,-1,-1,-1,-0.44993232,-0.211432947,0.030253216,1,0.675714234,-0.456814729,0.266447689,-0.197944883,0.187432365,-0.779496883,-1,0.576097804,-0.273776486,0.389066068,-0.316212711,0.004806042,0.503980734,-1,-1,-0.244629594,-1,0,0,-1,-1,-1.539379068,0.56524473,-1,-0.502857143,0.15214254,-0.280298494,-0.502857143,0.004806042,0.067433558,-1,0,0.499893498,-1.837770728,-1,-0.728172182,-1,-1,-1,-1,-1,-1,0.067433558,-1,-1,-1,-1,-1,-1,-0.423033496,-1,0.264829138,0.875911903,-1,-1,-0.423033496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.226316704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.175,902.6490555,-1,0.525151242,-1,-1,-0.939393939,-1,-1,-1,-0.725441414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.518927259,-1,-1,-1,-1.372924304,0.759823947,-1,-0.328533687,-1,-1,-1,-0.621380025,-1.496252407,0.391304348,-1,0.276134543,-1,-1,-1,-1,-1,-1,-0.602496336,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000859positive,-0.253263255,-0.987338112,-1.244401895,0,0.187338148,-0.066421898,0.071428571,0.629815941,-0.144128652,0.134644212,0,0,0,-1.075649024,-0.092926163,-0.544185702,0,0.738216491,-0.099612342,0.449160727,0.62549335,0.146707452,0.095659338,0,0.557567298,-0.173854238,0.721080648,0.295503675,0.308273258,0.4600085,0,0,-1.100721283,0,0.022427441,0.959137484,0,0,0.434229256,-0.097373374,0,0,0.12243834,-0.241106721,0,0.308273258,-0.875049583,0,0.136363636,0.796023922,-0.16674924,0,-1.559700192,0,0,0,0,0,0,-0.875049583,0,0,0,0,0,0,0.430560783,0,-0.480972454,-0.473593818,0,0,0.430560783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44922266,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.029003704,0,0,0.909090909,0,0,0,-0.717111335,0,0,0,0,0,0,0,0,0,0,0,-0.487330238,0,0,0,-0.579224461,0.052457138,0,-0.161722375,0,0,0,-0.733355815,0.25855593,0.173913043,0,-0.307860255,0,0,0,0,0,0,0.942601311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000971positive,-0.591659521,0.698650047,0.79689749,-1,-0.401200844,-0.044314983,0.142857143,-0.222983179,0.101138946,0.064904723,-1,-1,-1,1.072463644,0.897118819,-0.82267975,1,0.378486895,0.126443597,-0.083612848,-0.422226866,0.544685868,0.332912091,-1,0.368877111,0.465129702,0.054802302,-0.085862516,-0.105046344,-0.176228928,-1,-1,0.487693522,-1,0,0,-1,-1,0.697636241,-0.000160229,-1,-0.22,0.547020576,0.722204794,-0.22,-0.105046344,-0.054740182,-1,0,0.322608482,0.604037114,-1,-0.196477336,-1,-1,-1,-1,-1,-1,-0.054740182,-1,-1,-1,-1,-1,-1,-0.213774934,-1,-0.123211376,-0.24865519,-1,-1,-0.213774934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.878728675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,601.4327036,-1,-0.175,-1,-1,-0.414923266,-1,-1,-0.939393939,-1,-1,-1,0.385478244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.069200337,-1,-1,-1,-0.054973579,-1.40311625,-1,0.717470636,-1,-1,-1,0.812193182,-0.194581906,-0.391304348,-1,-0.376225931,-1,-1,-1,-1,-1,-1,0.010764223,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000301positive,-0.911919433,1.618764685,1.599200424,0,-1.134463882,1.201850462,-0.071428571,-0.902380464,0.378997289,-1.02213459,0,0,0,-1.332408206,-1.32395189,-0.977555287,0,0.353992849,-0.527155096,1.016825174,1.290783543,0.169966088,0.968469632,0,0.224908292,-0.95444436,-0.10794655,-1.381971466,-0.571918984,3.599716674,0,0,-1.436323389,0,1.697889182,1.295749146,0,0,1.375205476,0.971197546,0,-2.2,0.600443608,-1.38585597,-2.2,-0.571918984,-1.271717572,0,1.5,0.028589894,1.493979084,0,0.950322468,0,0,0,0,0,0,-1.271717572,0,0,0,0,0,0,-1.306736921,0,1.015372954,-1.124170031,0,0,-1.306736921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.144898627,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,0,-1.080931021,0,0,-1.212121212,0,0,0,-1.191180116,0,0,0,0,0,0,0,0,0,0,0,0.079805435,0,0,0,0.741108472,0.432074351,0,-1.210020963,0,0,0,-1.24560407,0.498568533,1.043478261,0,1.076755952,0,0,0,0,0,0,1.280290356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000312positive,-1.091941904,-1.211796332,-0.036329709,0,0.644183175,-0.658448223,-0.214285714,1.49855009,1.116360519,0.501924453,0,0,0,0.698652907,1.325263507,1.787241391,0,-2.179705277,1.186166236,-0.538322169,-1.09596458,-0.230498088,-0.826792434,0,-0.610906565,0.943812179,-0.116366583,1.013618677,0.510127017,-0.860745148,0,0,0.603807449,0,-0.360158311,0.769021851,0,0,-1.555804203,-0.666188919,0,0.628571429,-0.378826257,0.72343693,0.628571429,0.510127017,-0.081713606,0,-0.318181818,-1.268286955,0.262255088,0,-1.61441603,0,0,0,0,0,0,-0.081713606,0,0,0,0,0,0,1.193827625,0,-0.798340599,-1.184372154,0,0,1.193827625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315454495,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.477998501,0,0,0.606060606,0,0,0,0.601286798,0,0,0,0,0,0,0,0,0,0,0,1.577013506,0,0,0,0.516732775,-0.058898602,0,0.806463079,0,0,0,0.35222805,-3.397662783,0.173913043,0,-0.77545024,1277.95275,0,0,0,0,0,0.993291351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000103positive,-0.104125271,0.731377545,0.60102147,-1,-0.599503928,-0.112511099,0.714285714,0.287124235,-0.763682844,0.151444353,-1,-1,-1,-0.020236961,0.335160026,-0.094181207,1,-0.617600318,1.632594212,-0.19719287,-0.030217225,0.560848769,-0.124669231,-1,-1.628412095,0.493485077,-0.57274966,0.033981842,0.749055956,0.714435472,-1,-1,-0.027357903,-1,0.463060686,0,-1,-1,0.494935727,0.234681887,-1,0.628571429,0.771651692,0.133160036,0.628571429,0.749055956,0.824276081,-1,0.409090909,-1.139692509,0.411591728,-1,-0.488035061,-1,-1,-1,-1,-1,-1,0.824276081,-1,-1,-1,-1,-1,-1,0.130974784,-1,-0.530174824,0.38954278,-1,-1,0.130974784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.387951866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.275,-1,-1,-0.164874692,-1,-1,-0.121212121,-1,-1,-1,0.267134533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.41532527,-1,-1,-1,0.617092135,-0.559756837,-1,0.170740337,-1,-1,-1,0.366970115,-0.215282524,0.391304348,-1,-0.476193363,-1,-1,902.6490555,-1,-1,-1,-0.554770626,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000844positive,-0.674358741,0.991066831,0.807220474,-1,-0.518864935,0.388212806,1.142857143,-0.382594547,-0.322633864,0.465082988,-1,-1,-1,-0.560945468,-0.768966318,0.168431142,1,0.837330396,-0.083310712,-0.011577775,0.227977115,-0.455189227,0.327445244,-1,0.546966877,-0.193996073,0.853018524,-0.639169909,0.17782355,2.436719082,-1,-1,-0.495890176,-1,0.926121372,1.915641332,-1,-1,0.59151656,0.375213289,-1,-0.785714286,-0.246717531,-1.149589456,-0.785714286,0.17782355,-0.22292741,-1,0.818181818,0.723056337,0.708316658,-1,-0.410817002,-1,-1,-1,-1,-1,-1,-0.22292741,-1,-1,-1,-1,-1,-1,-0.03312006,-1,0.231456246,-0.874626179,-1,-1,-0.03312006,-1,-1,1203.865407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75473181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.625,-1,-1,-0.756286875,-1,-1,0.151515152,-1,-1,-1,-0.346452007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.755950079,-1,-1,-1,0.062061238,0.358294387,-1,-0.75754339,-1,-1,-1,-0.256132975,-0.065081963,0.782608696,-1,0.304623312,-1,-1,-1,-1,-1,-1,0.444919972,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000413positive,0.230670865,0.232943719,-0.39854282,0,0.069985467,-0.254100555,0.857142857,0.13324724,-0.23298359,-0.075492593,0,0,0,-0.603642339,0.099779819,-0.524883207,0,-0.289359627,1.225695189,0.285570545,0.531253006,0.338636274,-0.83272707,0,-0.465575606,1.256007725,-0.236438557,-0.029182879,-0.264332303,0.911177221,0,0,-0.581572762,0,0.536939314,0,0,0,0.455095486,-0.07270118,0,0.628571429,0.44295758,-0.356694985,0.628571429,-0.264332303,0.216580722,0,0.590909091,0.231216946,0.74493091,0,-1.05158661,0,0,0,0,0,0,0.216580722,0,0,0,0,0,0,0.949943545,0,-0.736807625,-0.152314145,0,0,0.949943545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058136843,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,-0.830524269,0,0,0.909090909,0,0,0,-0.385337479,0,0,0,0,0,0,0,0,0,0,0,0.863634354,0,0,0,-0.570721629,-0.61780636,0,-0.144127542,0,0,0,-0.3741257,-0.702442282,0.608695652,0,0.278953942,0,0,0,0,0,0,-1.318041097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000347positive,-1.160017092,-1.288405524,-0.612152624,0,0.475584305,0.705818017,0.071428571,0.296355177,-0.080278476,0.156414169,0,0,0,-0.487001317,-1.25191922,-0.588044907,0,0.120598115,0.270474667,0.095718871,0.55282823,-0.231489735,-0.218108318,0,-0.059037331,-0.384761987,-0.049813721,-0.712278426,-0.257466529,1.254455305,0,0,-0.759755751,0,0.536939314,1.023990782,0,0,-0.521988383,0.546020318,0,0.314285714,-0.399944401,-0.922584015,0.314285714,-0.257466529,0.467274891,0,0.590909091,-0.578590349,-0.607884797,0,-0.016501075,0,0,0,0,0,0,0.467274891,0,0,0,0,0,0,-0.815957847,0,0.386289191,-0.191490904,0,0,-0.815957847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.862800306,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,1.556459689,0,0,0,0,0,0,-0.247861516,0,0,0,0,0,0,0,0,0,0,0,0.396528317,0,0,0,-0.440867702,0.935626567,0,-1.187143271,0,0,0,-0.336419153,0.000790269,1.043478261,0,0.712247576,0,0,0,0,0,0,-0.350128115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000889positive,0.837408536,-0.351069531,-1.665305566,0,0.649100187,-0.816296959,0.214285714,0.521468932,0.526152205,0.253541669,0,0,0,1.05535548,1.279015179,-0.063186893,0,-0.59643515,0.15241286,-0.597740183,-1.104878011,0.753842307,-1.159271646,0,0.043649188,0.93649261,-0.039202173,0.544098573,-0.096807415,1.095339283,0,0,0.92671669,0,0.154353562,0,0,0,-0.166960076,-0.819141874,0,0,0.642016698,0.378667315,0,-0.096807415,-0.502181674,0,0.136363636,-0.400495189,0.389228606,0,-0.704034795,0,0,0,0,0,0,-0.502181674,0,0,0,0,0,0,0.632292059,0,-0.629121492,0.022922437,0,0,0.632292059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63680427,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25157107,0,0,0,0,0,0,0.94294715,0,638.9763749,0,0,0,0,0,0,0,0,0,0.536374114,0,0,0,-0.345933172,0.228380206,0,1.106213556,0,0,0,1.031070801,-0.309578397,-0.260869565,0,-0.636264395,0,0,0,0,0,0,-0.582768721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000579positive,0.039281242,-0.064528143,-0.505437098,0,-0.095608562,-1.153145453,1.5,0.249361293,0.269097024,0.870987346,0,0,0,1.155848629,0.126280009,0.107368747,0,0.381460613,1.948692488,-1.417025617,-1.985935205,1.413074229,-1.188944822,0,-0.050783568,1.64576756,-0.015672219,1.269563338,0.823206317,0.195041791,0,0,0.889764817,0,0.154353562,0,0,0,-0.11506667,-1.308337403,0,0.628571429,1.429664745,0.356801598,0.628571429,0.823206317,1.444664816,0,0.136363636,-0.167983834,-0.518481324,0,-0.85476896,0,0,0,0,0,0,1.444664816,0,0,0,0,0,0,-0.575084682,0,-2.084187672,0.641053033,0,0,-0.575084682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714951585,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,-0.486754787,3833.85825,0,0.606060606,0,0,0,0.513356303,1277.95275,0,0,0,0,0,0,0,0,0,0,1.24847373,0,0,0,-1.233199545,-2.142687839,0,0.050213035,0,0,0,0.071221223,0.292622117,0.173913043,0,-0.769491703,0,0,0,0,0,0,-0.145233636,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
T000953positive,0.257172931,-0.24732592,-0.785066335,0,-0.122979928,0.588551731,-0.642857143,-0.474540318,0.055891671,-0.30831769,0,0,0,-0.33783465,-0.210786889,0.021936158,0,-0.557427674,0.516049224,0.765108864,0.271169727,-0.680558862,0.079112179,3833.85825,0.585484437,-0.530314373,0.085714203,-0.674232598,-0.195674562,0.505227369,0,0,-0.387989327,0,-0.22823219,0,0,0,0.642770586,0.675961354,0,0.628571429,-0.655375417,-0.240543198,0.628571429,-0.195674562,0.088060294,0,-0.318181818,-0.861057557,0.05925921,0,-0.489819634,638.9763749,0,0,0,0,0,0.088060294,0,0,0,0,0,0,-0.231840422,3833.85825,0.451252097,0.022090499,0,0,-0.231840422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.768027868,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0.472843784,0,0,0.606060606,0,0,0,-0.988416558,1277.95275,638.9763749,0,0,0,0,0,0,0,0,0,0.541642793,0,0,0,-0.313407777,-0.757823819,0,-0.274433584,0,0,0,-0.957528046,-1.349572252,0.173913043,0,0.66246117,0,0,0,0,0,0,0.099345809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000012positive,0.036471385,-0.614263813,-0.297189883,0,0.835946634,0.069314865,-0.642857143,1.171420446,-0.416134353,-0.222318257,0,0,0,0.146836445,0.325627203,0.255232843,0,0.638855781,-0.620014382,-0.229666244,-0.151952593,-0.045942567,-0.398870325,0,-0.015907374,-0.069731194,0.261381462,-0.143320363,-0.213525575,-0.091117722,0,0,-0.062780654,0,-0.109498681,0,0,0,0.080047694,-0.161171933,0,-1.257142857,-0.031404831,0.22261199,-1.257142857,-0.213525575,-0.359381198,0,0.136363636,0.177055627,-0.064405791,0,-0.880732422,0,0,0,0,0,0,-0.359381198,0,0,0,0,0,0,-0.937899887,0,0.309122589,1.033728189,0,0,-0.937899887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565646434,0,0,0,0,1916.929125,0,0,0,1916.929125,0,0,0,0,0,0,0.568456952,0,0,0,0,0,0,0.066161843,0,0,0,0,958.4645624,0,0,0,0,0,0,-0.343043697,0,0,0,-0.225985457,-0.173511548,0,0.327469192,0,0,0,0.110226705,-0.556189159,-0.260869565,0,-0.067828591,0,0,0,0,0,0,-0.516671576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000696positive,0.01338585,-0.226839273,-0.266265618,-1,0.142227297,0.434723814,0.714285714,-0.915471617,-0.260749919,0.951584804,-1,-1,-1,-0.415573912,-0.409608102,0.438179541,1,0.640559348,-0.511553536,0.352582625,0.96551079,-0.172720638,-0.221878556,-1,0.586415008,-0.125984833,0.367266258,-0.490920882,0.188808788,0.547272985,-1,1806.298111,-0.817252228,-1,0.225593668,0,-1,-1,0.443094164,0.696343993,-1,0.628571429,-0.23596092,-0.268683823,0.628571429,0.188808788,-0.805236017,-1,0.409090909,1.053595128,0.264056392,-1,0.601093985,-1,-1,-1,-1,-1,-1,-0.805236017,-1,-1,-1,-1,-1,-1,-0.082800151,-1,0.244375084,-1.30288563,-1,-1,-0.082800151,-1,-1,1203.865407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.470811075,-1,-1,-1,-1,-1,1806.298111,-1,-1,-1,-1,-1,-1,0.275,-1,-1,0.068630127,-1,-1,-0.393939394,-1,-1,-1,-0.392195883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025839108,-1,-1,-1,0.223249456,0.898267938,-1,-0.518075945,-1,-1,-1,-0.103154385,-1.370142678,0.782608696,-1,0.641971793,-1,-1,-1,-1,-1,-1,0.732104248,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
